,HOUSEHOLD_ID,HOUSEHOLD_CLAIMED_FAMILY_SIZE,HOUSEHOLD_REGISTRATION_DATE,HOUSEHOLD_REGISTRATION_USER_ID,HOUSEHOLD_REFUGEE_STATUS,HOUSEHOLD_INACTIVE_REASON,LOCATION_ID,LOCATION_TYPE_ID,LOCATION_TYPE_DESC,ADMIN_AREA_ID
11686,52007,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11687,52017,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11688,52011,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11689,51993,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11690,51991,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11691,51970,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11692,51978,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11693,51986,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11694,51976,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11695,51988,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11696,51973,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11697,51983,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11698,51933,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11699,51958,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11700,51932,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11701,51926,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11702,52162,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11703,52183,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11704,52166,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11705,52171,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11706,52149,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11707,52133,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11708,52144,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11709,52142,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11710,52092,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11711,52110,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11712,52117,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11713,52105,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11714,52107,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11715,52112,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11716,52091,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11717,52101,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11718,52099,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11719,52088,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11720,52041,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11721,52067,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11722,52075,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11723,52039,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11724,52057,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11725,52043,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11726,52033,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11727,52048,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11728,50982,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11729,51013,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11730,51011,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11731,51003,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11732,50979,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11733,50965,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11734,50978,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11735,50970,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11736,50949,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11737,50966,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11738,50948,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11739,50917,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11740,50924,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11741,50937,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11742,50934,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11743,50939,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11744,50922,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11745,50911,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11746,50898,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11747,50884,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11748,50903,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11749,50914,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11750,50864,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11751,50865,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11752,50870,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11753,50861,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11754,51096,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11755,51085,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11756,51092,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11757,51099,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11758,51095,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11759,51079,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11760,51078,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11761,51048,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11762,51056,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11763,51062,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11764,51060,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11765,51073,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11766,51065,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11767,51027,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11768,51045,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11769,51039,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11770,51019,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11771,51018,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11772,51026,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11773,50998,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11774,50997,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11775,50993,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11776,51004,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11777,50991,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11778,50989,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11779,50988,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11780,50773,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11781,50765,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11782,50775,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11783,50780,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11784,50749,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11785,50732,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11786,50734,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11787,50743,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11788,50710,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11789,50713,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11790,50712,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11791,50694,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11792,50722,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11793,50719,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11794,50705,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11795,50695,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11796,50717,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11797,50663,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11798,50684,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11799,50685,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11800,50666,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11801,50677,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11802,50679,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11803,50682,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11804,50675,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11805,50687,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11806,50829,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11807,50835,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11808,50852,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11809,50834,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11810,50825,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11811,50827,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11812,50846,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11813,50831,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11814,50836,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11815,50815,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11816,50820,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11817,50800,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11818,50816,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11819,50801,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11820,50811,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11821,50812,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11822,50813,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11823,50798,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11824,50810,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11825,50792,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11826,50808,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11827,50793,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11828,50758,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11829,50778,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11830,50757,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11831,50777,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11832,51394,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11833,51380,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11834,51392,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11835,51373,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11836,51374,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11837,51376,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11838,51363,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11839,51362,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11840,51369,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11841,51345,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11842,51357,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11843,51364,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11844,51360,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11845,51323,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11846,51308,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11847,51330,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11848,51315,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11849,51332,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11850,51312,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11851,51320,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11852,51318,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11853,51281,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11854,51277,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11855,51299,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11856,51300,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11857,51303,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11858,51507,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11859,51513,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11860,51495,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11861,51497,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11862,51476,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11863,51477,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11864,51499,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11865,51475,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11866,51484,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11867,51483,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11868,51468,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11869,51455,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11870,51470,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11871,51439,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11872,51449,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11873,51440,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11874,51442,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11875,51467,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11876,51443,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11877,51613,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11878,51447,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11879,51464,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11880,51448,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11881,51422,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11882,51428,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11883,51417,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11884,51185,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11885,51184,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11886,51192,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11887,51180,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11888,51175,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11889,51182,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11890,51191,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11891,51178,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11892,51176,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11894,51156,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11895,51164,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11896,51143,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11897,51144,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11898,51166,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11899,51124,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11900,51115,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11901,51111,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11902,51116,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11903,51132,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11904,51117,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11905,51127,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11906,51130,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11907,51125,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11908,51135,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11909,51131,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11910,51287,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11911,51301,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11912,51261,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11913,51248,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11914,51269,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11915,51259,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11916,51257,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11918,51274,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11919,51254,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11920,51270,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11921,51271,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11922,51243,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11923,51260,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11924,51230,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11925,51228,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11926,51216,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11927,51227,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11928,51220,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11929,51211,6,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11930,51208,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11931,51223,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11932,51234,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11933,51239,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11934,51232,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11935,51224,5,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11936,52293,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11938,52285,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11939,52270,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11940,52233,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11941,52277,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11942,52260,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11943,52278,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11944,52267,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11945,52242,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11946,52224,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11947,52222,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11948,52252,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11949,52254,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11950,52220,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11951,52198,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11952,52212,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11953,52176,12,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11954,52211,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11955,52195,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11956,52215,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11957,52218,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11958,52209,1,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11960,52147,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11961,52437,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11962,52448,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11963,52439,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11964,52431,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11965,52378,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11966,52415,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11967,52392,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11968,52391,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11969,52405,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11970,52402,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11971,52359,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11972,52375,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11973,52372,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11974,52332,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11975,52350,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11976,52337,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11977,52345,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11978,52326,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11979,52323,11,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11980,52327,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11981,52322,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11982,52336,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11983,52318,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11984,52304,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11985,52311,11,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11986,52302,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11987,52060,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11988,52069,11,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11989,52045,12,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11990,52042,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11991,52053,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11992,52028,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11993,52012,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11994,52032,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11995,52029,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11996,52030,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11997,51997,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
11998,52005,1,2014-07-02,1,REFUGEE,ZERO_MEMBER_COUNT,2661,1.0,City,1321
11999,52018,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12000,52020,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12001,52002,12,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12002,52000,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12003,51995,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12004,51981,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12005,51974,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12006,51971,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12007,51990,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12008,51969,1,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12009,51985,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12010,51984,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12011,51966,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12012,51965,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12013,52165,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12015,52157,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12016,52167,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12017,52139,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12018,52124,11,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12019,52140,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12020,52126,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12021,52123,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12022,52150,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12023,52129,11,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12024,52138,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12025,52146,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12026,52114,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12027,52145,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12028,52095,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12029,52113,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12030,52111,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12031,52089,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12032,52076,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12033,52080,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12034,52074,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12035,52073,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12036,52077,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12037,52078,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12038,52072,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12039,52777,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12040,52785,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12041,52751,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12042,52766,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12043,52755,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12045,52752,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12046,52746,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12047,52744,1,2014-07-02,1,REFUGEE,ZERO_MEMBER_COUNT,2661,1.0,City,1321
12048,52722,11,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12049,52730,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12050,52721,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12051,52738,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12052,52708,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12053,52690,2,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12054,52679,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12055,52699,11,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12056,52693,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12058,52687,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12059,52689,9,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12060,52697,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12061,52681,10,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12062,52688,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12063,52670,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
12064,52675,8,2014-07-02,1,REFUGEE,,2661,1.0,City,1321
